date,equity,n_holdings,cash
2024-11-01,144767.3664940239,5,7046.958700922685
2024-11-04,147078.06576804028,5,7046.958700922685
2024-11-05,151974.45822147964,5,7046.958700922685
2024-11-06,147582.17510098763,5,7046.958700922685
2024-11-07,151152.10909849693,5,7046.958700922685
2024-11-08,150340.58530780973,5,7046.958700922685
2024-11-11,148788.21505366598,5,7046.958700922685
2024-11-12,143857.21397361293,5,7046.958700922685
2024-11-13,144185.15774796752,5,7046.958700922685
2024-11-14,140825.8873024774,5,7046.958700922685
2024-11-15,138740.08151929665,5,7046.958700922685
2024-11-18,141272.9855144966,5,7046.958700922685
2024-11-19,141078.701527213,5,7046.958700922685
2024-11-20,140402.87534816883,5,7046.958700922685
2024-11-21,140289.59234018778,5,7046.958700922685
2024-11-22,136216.2716283489,5,7046.958700922685
2024-11-25,135448.57722860517,5,7046.958700922685
2024-11-26,134280.01746177187,5,7046.958700922685
2024-11-27,138530.1331724299,5,7046.958700922685
2024-11-28,137722.2222311437,5,7046.958700922685
2024-11-29,137626.87244490974,5,7046.958700922685
2024-12-02,140306.12423748337,5,7046.958700922685
2024-12-03,141452.88778046067,5,7046.958700922685
2024-12-04,141113.4125159352,5,7046.958700922685
2024-12-05,139912.1615855896,5,7046.958700922685
2024-12-06,142950.56551861865,5,7046.958700922685
2024-12-09,148938.89726530932,5,7046.958700922685
2024-12-10,148465.79612051698,5,7046.958700922685
2024-12-11,147150.42183561932,5,7046.958700922685
2024-12-12,150105.44215472962,5,7046.958700922685
2024-12-13,144955.9237806384,5,7046.958700922685
2024-12-16,142228.27159032732,5,7046.958700922685
2024-12-17,141756.18295280455,5,7046.958700922685
2024-12-18,144734.2382487878,5,7046.958700922685
2024-12-19,143595.04127238103,5,7046.958700922685
2024-12-20,143985.49709505506,5,7046.958700922685
2024-12-23,143686.31796755703,5,7046.958700922685
2024-12-24,146002.80852201354,5,7046.958700922685
2024-12-27,146180.68922601105,5,7046.958700922685
2024-12-30,145174.0477187414,5,7046.958700922685
2024-12-31,145201.00887004702,5,7128.881922902579
2025-01-02,139833.6163311853,5,7128.881922902579
2025-01-03,142628.20705324542,5,7128.881922902579
2025-01-06,142384.63913758722,5,7128.881922902579
2025-01-07,140567.33854886252,5,7128.881922902579
2025-01-08,137654.98824548078,5,7128.881922902579
2025-01-09,137535.46798981616,5,7128.881922902579
2025-01-10,137154.16514306635,5,7128.881922902579
2025-01-13,135259.0553377858,5,7128.881922902579
2025-01-14,138184.5622354923,5,7128.881922902579
2025-01-15,138011.8648006638,5,7128.881922902579
2025-01-16,140250.69719262086,5,7128.881922902579
2025-01-17,140054.19096867935,5,7128.881922902579
2025-01-20,141722.35755696692,5,7128.881922902579
2025-01-21,145872.74071364544,5,7128.881922902579
2025-01-22,143618.10586742175,5,7128.881922902579
2025-01-23,143379.82064506365,5,7128.881922902579
2025-01-24,149178.43381500477,5,7128.881922902579
2025-01-27,149078.086034973,5,7128.881922902579
2025-01-28,148709.17075027086,5,7128.881922902579
2025-02-03,149579.9627886974,5,7128.881922902579
2025-02-04,154854.89899817735,5,7128.881922902579
2025-02-05,153521.97152512538,5,7128.881922902579
2025-02-06,159105.5914890209,5,7128.881922902579
2025-02-07,163326.52327169187,5,7128.881922902579
2025-02-10,165708.54949500828,5,7128.881922902579
2025-02-11,162619.0680183445,5,7128.881922902579
2025-02-12,168862.07374013288,5,7128.881922902579
2025-02-13,165384.53575506332,5,7128.881922902579
2025-02-14,169938.3560178715,5,7128.881922902579
2025-02-17,169052.7769473048,5,7128.881922902579
2025-02-18,173933.04929525804,5,7128.881922902579
2025-02-19,176359.3272710736,5,7128.881922902579
2025-02-20,174891.05765906515,5,7128.881922902579
2025-02-21,177599.82943869111,5,7128.881922902579
2025-02-24,176345.07472425926,5,7128.881922902579
2025-02-25,178533.7111429584,5,7128.881922902579
2025-02-26,181900.29294100805,5,7128.881922902579
2025-02-27,182353.86616623212,5,7128.881922902579
2025-02-28,174464.18000172434,5,8565.605354171028
2025-03-03,173843.77591021615,5,8565.605354171028
2025-03-04,169436.16672304797,5,8565.605354171028
2025-03-05,175247.0971988403,5,8565.605354171028
2025-03-06,182191.46801540407,5,8565.605354171028
2025-03-07,179740.6479378679,5,8565.605354171028
2025-03-10,174325.73799388984,5,8565.605354171028
2025-03-11,175478.67037502298,5,8565.605354171028
2025-03-12,175144.14531466697,5,8565.605354171028
2025-03-13,174251.7248118951,5,8565.605354171028
2025-03-14,179340.95011493133,5,8565.605354171028
2025-03-17,179505.53116072615,5,8565.605354171028
2025-03-18,186495.7820971915,5,8565.605354171028
2025-03-19,187661.25880481343,5,8565.605354171028
2025-03-20,185427.53364505537,5,8565.605354171028
2025-03-21,177478.32382727228,5,8565.605354171028
2025-03-24,181784.1637855083,5,8565.605354171028
2025-03-25,171738.46018870763,5,8565.605354171028
2025-03-26,173675.16541576624,5,8565.605354171028
2025-03-27,172931.17096382857,5,8565.605354171028
2025-03-28,171132.78358246613,5,8565.605354171028
2025-03-31,166912.93101409712,5,8194.864387409503
2025-04-01,164707.3615031783,5,8194.864387409503
2025-04-02,164869.63578913943,5,8194.864387409503
2025-04-03,162387.9768449793,5,8194.864387409503
2025-04-07,135861.05685710578,5,8194.864387409503
2025-04-08,140133.25880770283,5,8194.864387409503
2025-04-09,143483.9890090092,5,8194.864387409503
2025-04-10,146733.9059307352,5,8194.864387409503
2025-04-11,151693.32363319583,5,8194.864387409503
2025-04-14,154890.89479027584,5,8194.864387409503
2025-04-15,154991.4646724443,5,8194.864387409503
2025-04-16,149553.7442102744,5,8194.864387409503
2025-04-17,151416.2833231852,5,8194.864387409503
2025-04-22,154428.97861125952,5,8194.864387409503
2025-04-23,160113.26958583473,5,8194.864387409503
2025-04-24,159288.5065044759,5,8194.864387409503
2025-04-25,160473.254022915,5,8194.864387409503
2025-04-28,159112.95008354794,5,8194.864387409503
2025-04-29,159149.48914502191,5,8194.864387409503
2025-04-30,160649.7267932539,5,7887.362093197633
2025-05-02,165017.28352193692,5,7887.362093197633
2025-05-06,165445.4131018232,5,7887.362093197633
2025-05-07,164410.9087018689,5,7887.362093197633
2025-05-08,165476.6894522854,5,7887.362093197633
2025-05-09,166688.22470016428,5,7887.362093197633
2025-05-12,171252.24172147905,5,7887.362093197633
2025-05-13,166919.68989318423,5,7887.362093197633
2025-05-14,172037.245918944,5,7887.362093197633
2025-05-15,171837.1721539122,5,7887.362093197633
2025-05-16,172221.65828577708,5,7887.362093197633
2025-05-19,172012.66515669925,5,7887.362093197633
2025-05-20,175899.63768410683,5,7887.362093197633
2025-05-21,177605.51786906604,5,7887.362093197633
2025-05-22,174749.92217101774,5,7887.362093197633
2025-05-23,175216.95933927567,5,7887.362093197633
2025-05-26,170524.95724651508,5,7887.362093197633
2025-05-27,170663.91607777844,5,7887.362093197633
2025-05-28,169160.77165257116,5,7887.362093197633
2025-05-29,169850.1997577817,5,7887.362093197633
2025-05-30,166359.08032425208,5,7887.362093197633
2025-06-02,165560.38741073845,5,7887.362093197633
2025-06-03,169216.08516595466,5,7887.362093197633
2025-06-04,169707.75137698068,5,7887.362093197633
2025-06-05,171910.56082705676,5,7887.362093197633
2025-06-06,170202.2169697355,5,7887.362093197633
2025-06-09,171253.98508912814,5,7887.362093197633
2025-06-10,172081.13721246988,5,7887.362093197633
2025-06-11,174403.53504032933,5,7887.362093197633
2025-06-12,169928.74722945894,5,7887.362093197633
2025-06-13,167922.3824620284,5,7887.362093197633
2025-06-16,169264.82712430204,5,7887.362093197633
2025-06-17,169050.58130674058,5,7887.362093197633
2025-06-18,167899.74001833407,5,7887.362093197633
2025-06-19,164903.5994096829,5,7887.362093197633
2025-06-20,167009.1039100063,5,7887.362093197633
2025-06-23,167715.46569533437,5,7887.362093197633
2025-06-24,171402.9726330976,5,7887.362093197633
2025-06-25,172552.4508798555,5,7887.362093197633
2025-06-26,170459.4305521298,5,7887.362093197633
2025-06-27,170605.72741910012,5,7887.362093197633
2025-06-30,169386.10172918683,5,8316.288764142544
2025-07-02,171263.1082881612,5,8316.288764142544
2025-07-03,170365.1243226443,5,8316.288764142544
2025-07-04,168490.72878492222,5,8316.288764142544
2025-07-07,167217.48847998626,5,8316.288764142544
2025-07-08,169126.1226445194,5,8316.288764142544
2025-07-09,167308.69887916284,5,8316.288764142544
2025-07-10,168965.9895121107,5,8316.288764142544
2025-07-11,170818.33811531184,5,8316.288764142544
2025-07-14,170557.0992529871,5,8316.288764142544
2025-07-15,170941.94333564062,5,8316.288764142544
2025-07-16,169767.92259635666,5,8316.288764142544
2025-07-17,168922.41573207546,5,8316.288764142544
2025-07-18,172472.4964242037,5,8316.288764142544
2025-07-21,173585.2946832788,5,8316.288764142544
2025-07-22,174886.1457810587,5,8316.288764142544
2025-07-23,178227.65836922268,5,8316.288764142544
2025-07-24,180315.28793311422,5,8316.288764142544
2025-07-25,178668.313490315,5,8316.288764142544
2025-07-28,181858.57392911005,5,8316.288764142544
2025-07-29,179685.16803095242,5,8316.288764142544
2025-07-30,179167.89790710164,5,8316.288764142544
2025-07-31,175660.24244941177,5,8624.328003747258
2025-08-01,172369.91590170807,5,8624.328003747258
2025-08-04,173832.8751384301,5,8624.328003747258
2025-08-05,175476.02146458282,5,8624.328003747258
2025-08-06,175402.39116497862,5,8624.328003747258
2025-08-07,177409.8949048168,5,8624.328003747258
2025-08-08,175769.14397161297,5,8624.328003747258
2025-08-11,176099.50638992077,5,8624.328003747258
2025-08-12,177933.07803231623,5,8624.328003747258
2025-08-13,180234.23465913732,5,8624.328003747258
2025-08-14,181793.7231114193,5,8624.328003747258
2025-08-15,181928.24112207483,5,8624.328003747258
2025-08-18,182043.44451339386,5,8624.328003747258
2025-08-19,180346.34116472,5,8624.328003747258
2025-08-20,182087.1048307987,5,8624.328003747258
2025-08-21,182675.95157390722,5,8624.328003747258
2025-08-22,183670.0744962896,5,8624.328003747258
2025-08-25,185096.8371710016,5,8624.328003747258
2025-08-26,182484.5464333003,5,8624.328003747258
2025-08-27,179703.41971700208,5,8624.328003747258
2025-08-28,180213.42169595533,5,8624.328003747258
2025-08-29,180135.46444820083,5,8624.328003747258
2025-09-01,180311.79543061444,5,8624.328003747258
2025-09-02,179904.15386249678,5,8624.328003747258
2025-09-03,178694.50732618035,5,8624.328003747258
2025-09-04,176615.57107417908,5,8624.328003747258
2025-09-05,178232.93948372407,5,8624.328003747258
2025-09-08,178197.55877758912,5,8624.328003747258
2025-09-09,180167.6866361064,5,8624.328003747258
2025-09-10,183119.67281312315,5,8624.328003747258
2025-09-11,182876.29425491614,5,8624.328003747258
2025-09-12,184235.8038676266,5,8624.328003747258
2025-09-15,182871.15908652992,5,8624.328003747258
2025-09-16,181778.82858044887,5,8624.328003747258
2025-09-17,183320.9443131162,5,8624.328003747258
2025-09-18,180069.7481955323,5,8624.328003747258
2025-09-19,179624.4086297832,5,8624.328003747258
2025-09-22,177280.93958859838,5,8624.328003747258
2025-09-23,176980.1720773647,5,8624.328003747258
2025-09-24,176714.50425075914,5,8624.328003747258
2025-09-25,175127.67845626397,5,8624.328003747258
2025-09-26,174956.71972923208,5,8624.328003747258
2025-09-29,179191.25787637685,5,8624.328003747258
2025-09-30,178585.33468805347,5,8767.940209648164
2025-10-02,181108.82950003273,5,8767.940209648164
2025-10-03,181033.3737294271,5,8767.940209648164
2025-10-06,180372.89430334972,5,8767.940209648164
2025-10-08,179053.93097002665,5,8767.940209648164
2025-10-09,179440.13200994127,5,8767.940209648164
2025-10-10,175977.43131249124,5,8767.940209648164
2025-10-13,172168.32897029078,5,8767.940209648164
2025-10-14,168697.63192133442,5,8767.940209648164
2025-10-15,173218.2451328789,5,8767.940209648164
2025-10-16,174081.69761488272,5,8767.940209648164
2025-10-17,168480.26734637,5,8767.940209648164
2025-10-20,174022.2462949033,5,8767.940209648164
2025-10-21,177685.32552997232,5,8767.940209648164
2025-10-22,174218.88296003809,5,8767.940209648164
2025-10-23,175678.94790588415,5,8767.940209648164
2025-10-24,177400.1931186875,5,8767.940209648164
2025-10-27,181101.11110552028,5,8767.940209648164
2025-10-28,180735.10620756826,5,8767.940209648164
2025-10-30,180118.85509253558,5,8767.940209648164
2025-10-31,177347.52544609073,5,8707.167932666765
2025-11-03,179062.30324839836,5,8707.167932666765
2025-11-04,178195.2675314853,5,8707.167932666765
2025-11-05,178133.17219968623,5,8707.167932666765
2025-11-06,183661.33400329098,5,8707.167932666765
2025-11-07,181735.60984829557,5,8707.167932666765
2025-11-10,184629.13732148265,5,8707.167932666765
2025-11-11,184916.99063647742,5,8707.167932666765
2025-11-12,187252.99985744595,5,8707.167932666765
2025-11-13,189443.29771752638,5,8707.167932666765
2025-11-14,184678.40840709856,5,8707.167932666765
2025-11-17,183166.10864303604,5,8707.167932666765
2025-11-18,179237.3064475549,5,8707.167932666765
2025-11-19,179460.29392445012,5,8707.167932666765
2025-11-20,179739.78819744283,5,8707.167932666765
2025-11-21,174529.25697351526,5,8707.167932666765
2025-11-24,178721.33689617924,5,8707.167932666765
2025-11-25,180174.73317452037,5,8707.167932666765
2025-11-26,180221.56511250552,5,8707.167932666765
2025-11-27,180775.8496169661,5,8707.167932666765
2025-11-28,179773.05633079278,5,8707.167932666765
2025-12-01,181586.66712452815,5,8707.167932666765
2025-12-02,182420.45662386355,5,8707.167932666765
2025-12-03,179560.19455815724,5,8707.167932666765
2025-12-04,180230.8957438782,5,8707.167932666765
2025-12-05,181784.45382140926,5,8707.167932666765
2025-12-08,180193.47823221917,5,8707.167932666765
2025-12-09,177788.22392550786,5,8707.167932666765
2025-12-10,179418.1698868884,5,8707.167932666765
2025-12-11,178999.82954677322,5,8707.167932666765
2025-12-12,184325.16753314144,5,8707.167932666765
2025-12-15,183254.03298387554,5,8707.167932666765
2025-12-16,180003.51897463086,5,8707.167932666765
2025-12-17,183372.77812021325,5,8707.167932666765
2025-12-18,183403.00722432346,5,8707.167932666765
2025-12-19,185301.07224809774,5,8707.167932666765
2025-12-22,185808.01714615425,5,8707.167932666765
2025-12-23,185505.40150083217,5,8707.167932666765
2025-12-24,186178.2623670383,5,8707.167932666765
2025-12-29,183701.73877001042,5,8707.167932666765
2025-12-30,183986.79555245634,5,8707.167932666765
2025-12-31,181567.0959782857,5,8914.334675676844
2026-01-02,186193.4689056289,5,8914.334675676844
2026-01-05,185254.64330918982,5,8914.334675676844
2026-01-06,189087.76635634998,5,8914.334675676844
2026-01-07,187103.07974665216,5,8914.334675676844
2026-01-08,185376.51889093692,5,8914.334675676844
2026-01-09,186822.20655398507,5,8914.334675676844
2026-01-12,187182.28164018405,5,8914.334675676844
2026-01-13,191046.42888194905,5,8914.334675676844
2026-01-14,190106.34822804015,5,8914.334675676844
2026-01-15,190967.37823584594,5,8914.334675676844
2026-01-16,189835.79044069647,5,8914.334675676844
2026-01-19,189869.9921195241,5,8914.334675676844
2026-01-20,191100.03071864566,5,8914.334675676844
2026-01-21,191607.60296559305,5,8914.334675676844
2026-01-22,190687.40880293364,5,8914.334675676844
2026-01-23,189174.5935000343,5,8914.334675676844
2026-01-26,193797.47176103666,5,8914.334675676844
2026-01-27,198345.46257445734,5,8914.334675676844
2026-01-28,205301.20648197207,5,8914.334675676844
2026-01-29,208344.56897357135,5,8914.334675676844
2026-01-30,204964.97422896157,5,8914.334675676844
